20.35,90.73
21.22,93.03
20.36,94.18
23.59,94.62
21.75,89.58
23.88,87.1
22.67,92.15
22.3,89.74
23.71,93.65
21.34,94.7
24.95,92.72
22.22,85.6
24.47,91.69
21.31,89.31
24.98,92.5
21.79,86.79
23.13,89.57
22.88,96.08
20.46,89.79
20.04,92.11
24.1,93.33
24.32,89.76
23.47,95.88
24.58,87.9
21.64,99.76
24.17,87.25
20.91,95.27
21.79,90.31
24.07,85.48
23.88,90.85
24.49,87.78
21.42,92.62
23.11,86.95
24.11,98.6
24.03,92.94
21.21,92.67
23.59,94.85
23.34,92.06
24.69,95.64
23.6,87.33
23.27,88.76
22.27,92.2
22.83,87.72
24.54,91.25
24.59,99.9
20.16,90.24
22.15,90.41
20.4,92.31
22.83,98.99
20.91,88.71
21.89,96.87
20.2,90.71
21.22,96.28
20.92,96.08
22.52,96.87
23.11,85.24
21.57,98.54
21.05,93.9
20.92,97.16
23.29,93.91
23.77,87.39
20.44,98.66
24.63,85.78
21.96,90.05
23.02,89.21
23.39,85.2
21.29,91.62
21.89,94.47
20.44,92.12
20.44,88.11
20.59,97.07
22.21,86.17
24.35,93.66
24.59,93.6
20.25,97.93
22.66,97.88
24.53,95.88
23.47,91.17
22.85,99.53
23.85,86.24
23.69,95.81
22.04,98.92
24.78,87.28
22.81,94.9
23.35,88.44
20.24,86.35
20.65,96.86
22.39,89.16
20.92,97.19
22.59,88.6
21,88.12
21.48,99.45
21.7,86.44
21.36,94.05
23.86,92.93
21.3,86.94
24.55,87.32
22.13,91.15
23.05,89.64
23.85,86.37
23.31,96.61
22.74,90.97
24.7,99
22.32,85.36
21.34,89.16
20.34,87.1
20.26,95.06
23.29,95.41
24.76,94.42
20.88,95.53
21.56,90.86
21.43,98.84
24.22,89.51
23.01,99.96
23.36,85.64
23.71,85.31
20.27,98.48
21.14,99.72
20.86,94.03
24.49,93.09
22.91,97.71
23.54,93.02
22.37,91.9
24.7,97.69
21.19,86.98
23,98.83
20.17,94.69
22.61,88.59
22.06,86.14
21.95,91.78
21.09,92.7
24.61,89.45
24.96,93.88
24.35,95.51
21.88,92.71
23.72,94.62
20.19,98.17
21.56,90.83
20.88,88.41
21.82,98.56
21.9,97.12
23.25,93.87
23.32,99.93
20.49,95.38
23.09,85.56
20.24,92.61
21.2,87.01
21.39,88.18
20.04,92.55
21.43,94.29
24.76,88.25
24.97,89.84
20.41,98.12
20.38,96
20.51,97.13
23.24,99.7
20.08,88.37
24.23,86.51
21.81,88.07
21.1,93.32
23.05,93.16
23.29,89.36
24.66,87.6
22.14,85.99
24.67,92.95
21.69,95.77
23.39,99.42
21.53,88.2
22.95,90.64
22.7,90.22
22.61,91.19
22.44,99.63
22.51,94.21
23.52,97.86
23.31,97.01
22.29,92.82
20.49,97.82
21.02,90.69
23.5,86.77
23.91,95.1
20.78,87.92
20.82,93.57
24.71,92
24.7,94.33
20.8,95.06
22.5,98.75
20.97,93.22
22.32,88.24
21.45,96.76
23.49,99.14
24.45,94.89
21.01,92.69
22.83,95.51
22.71,89.06
23.95,86.24
21.64,97.52
24.74,95.96
22.03,96.67
24.52,93.38
22.82,85.47
24.55,86.72
23.29,88.29
21.03,86.28
24.02,98.43
21.81,99.7
23.34,90.14
23.28,85.57
24.28,87.77
24.69,92.62
23.81,97.35
21.76,98.23
24.31,99.5
22.44,98.64
21.09,95.58
20.57,91.21
24.37,96.82
20.44,90.82
24.51,99.58
23.87,97.85
24.62,88.19
20.34,99.43
20.27,89.28
23.29,99.09
23.18,85.4
24.78,96.33
20.39,92.81
21.69,90.39
20.57,88.94
20.93,98.14
21.52,88.09
22.37,87.73
24.3,99.4
24.44,97.68
22.86,99.89
24.08,89.08
24.51,99.22
23.14,88.49
20.15,89.32
23.67,97.42
24.97,93.97
20.93,93.22
22.34,91.01
24.08,94.58
24.37,87.82
24.06,92.39
24.77,87.65
22.28,88.05
20.82,98.97
20.75,95.86
23.19,97.86
21.16,91.68
23.22,85.41
20.16,94.88
20.36,94.85
22.4,97.91
20.16,93.46
20.95,96.97
23.26,98.68
21.13,87.94
24.7,99.02
22.31,93.46
21.12,88.96
23.72,88.47
24.53,91.51
24.72,89.62
22.33,94.48
21.92,85.27
21.66,89.06
22.57,97.28
20.5,97.37
20.06,91.96
24.02,90.99
22.89,90.7
21.87,98.08
23.26,92.9
23.04,89.93
22.49,96.12
23.24,92.42
23.1,93.44
24.95,95.57
22.9,93.84
21.75,91.41
22.1,86.51
24.15,99.03
24.72,93.05
23.82,91.79
20.65,97.97
24.11,92.68
23.15,87.68
21.81,96.34
20.8,88.14
24.83,89.74
23.16,99.46
24.18,96.25
22.81,93.49
21.15,87.55
23.63,89.47
21.05,91.73
24.34,96.57
24.18,98.77
23.88,94.41
20.96,98.55
22.9,90.35
20.58,88.48
23.99,97.24
24.33,96.3
21.42,91.63
22.73,95.94
20.29,89.23
20.06,85.94
24.96,90.99
24.9,86.05
22.61,98.32
22.08,97.32
24.58,98.16
24.78,90.17
21.07,94.81
23.23,98.76
23.53,89.64
24.97,99.42
20.34,94.97
22.46,94.94
23.49,97.23
24.66,86.69
22.33,87.61
23.83,87.1
24.16,89.58
21.68,86.17
24.97,93.43
24.89,88.76
24.72,98.42
24.02,89.5
21.29,95
23.51,95.89
22.05,95.93
23.61,88.68
23.01,92.35
20.5,98.51
23.58,85.06
22.34,97.69
22.73,85.49
20.47,95.6
20.1,94.8
23.76,88.22
20.53,96.25
20.93,93.71
23.05,94.79
20.5,94.87
24.99,94.11
24.43,98.74
22.97,94.36
21.01,96.24
24.24,99.67
22.21,99.42
24.29,90.76
24.42,92.36
20.13,91.02
21.12,98.34
20.52,92.32
22.62,88.49
20.32,89.03
20.94,92.76
22.31,86.77
25,90.96
20.4,99.17
23.37,92.53
23.41,92.49
24.26,88.73
21.15,94.06
24.97,89.03
23.76,88.7
20.99,92.43
22.06,85.51
21.47,89.65
24.45,93.03
21.14,98.45
21.17,87.93
23.04,85.02
21.55,93.59
21.58,91.57
22.25,87.15
22.52,90.6
23.84,95.55
20.14,91.97
24.17,96.94
24.22,85.59
20.84,92.01
23.69,97.32
24.1,97.36
24.74,89.97
21.28,94.79
24.9,94.8
24.49,92.29
22.53,86.89
24.86,87.74
24.71,99.25
20.41,87.03
21.75,86.55
23.26,92.48
22.42,90.62
22.25,90.73
23.74,91.35
24.59,99.2
23.53,95.86
23.96,88.96
22.41,89.18
20.88,92.55
22.76,92.89
24.53,88.39
21.84,95.7
23.53,96.02
20.65,93
24.99,96.95
23.11,95.04
21.11,99.7
22.73,96.7
22.47,88.6
22.93,94.95
21.62,97.62
23.05,95.61
21.39,96.43
22.73,89.24
23.05,95.42
20.48,96.1
23.33,91.91
23.88,94.18
23.36,92.43
20.86,95.71
21.62,89.05
24.74,91.83
23.31,92.98
23.2,97.24
20.58,96.16
21.62,94.83
23.17,86.02
22.27,88.28
22.1,94.81
22.32,91.45
22.15,96.96
21.63,93.08
22.24,89.47
21.68,86.81
20.58,90.18
21.43,91.45
22.55,91.92
20.86,99.27
23.51,94.62
22.99,90.59
20.41,95.44
20.01,90.6
24.04,87.49
21.11,88.21
24.46,86.71
20.41,98.79
22.51,88.35
20.21,93.64
24.55,89.35
22.42,85.88
20.76,97.15
20.22,96.59
22.93,98.25
22.16,95.79
20.37,92.33
20.13,89.72
24.08,92.52
22.69,91.11
22.86,85.9
20.82,98.33
21.08,98.8
24.64,99.67
23.09,88.51
22.92,97.36
20.52,89.62
20.8,90.09
23.24,87.43
23.72,97.4
24.13,85.94
21.39,96.23
24.53,94.14
22.78,89.28
20.8,99.23
24.48,98.9
20.6,87.71
23.9,93.07
23.8,92.05
21.74,87.32
22.79,98.22
21.13,88.55
21.61,95.49
24.77,91.4
21.12,95.5
22.63,97.36
24.66,87.62
21.71,88.45
23.42,93.9
20.26,93.67
20,96.21
22.79,88.52
22.8,85.98
20.74,91.19
21.22,88.67
24.19,95.17
20.61,99.69
23.9,99.27
20.3,99.62
24.02,86.11
24.99,86.28
21.41,98.23
23.86,91.86
23.81,92.27
21.65,99.67
24.15,94.8
21.05,99.47
23.14,95.84
23.21,99.64
21.95,93.82
24.76,98.05
22.33,94.16
22.36,85.22
24.29,87.98
21.95,97.89
21.45,97.29
22.86,94.56
20.29,95.99
24.84,96.28
21.54,90.14
23.3,90.21
21.65,85.86
23.94,86.58
23.23,85.46
24.6,88.49
21.04,88.96
24.08,87.95
22.81,99.01
20.11,95.09
24.69,96.11
20.44,91.95
22.21,89.89
20.35,92.96
21.32,89.51
23.64,99.72
24.1,98.15
23.02,91.14
22.84,97.11
24.89,86.48
20.78,92.83
23.23,98.09
21.7,99.05
24.9,96.8
24.77,87.73
24.62,91.26
23.88,97.42
21.65,95.1
22.52,89.95
23.64,96.95
24.29,98.52
22.29,90.69
20.05,93.11
24.17,94.23
23.28,99.68
22.69,92.57
21.86,92.6
23.12,93.15
23.77,97.75
24.8,98
21.2,99.54
21.82,89.18
22.33,85.02
22.82,91.07
24.27,85.99
21.37,97.27
20.88,99.9
24.87,94.41
22.13,86.43
20.93,88.79
23.83,97.89
21.59,98.38
24.84,88.59
20.23,89.65
24.5,85.44
23.52,93.4
24.37,90.02
21.33,91.54
23.95,92
20.49,89.03
21.63,88.21
24.06,85.12
21.16,98.98
23.16,93.62
23.61,93.76
23.29,90.1
20.85,94.73
24.45,89.03
22.82,90.92
24.4,90.33
20.07,93.38
23.92,90.21
23.57,93.31
22.35,87.94
20.65,92.5
24.23,96.09
22.13,90.8
23.31,95.99
24.9,94.75
21.97,94.21
23.45,89.84
22.15,99.85
23.49,96.26
20.3,91.52
23.32,87.62
24.67,86.97
22.99,88.01
22.9,92.93
20.08,88.25
22.11,99.86
22.42,85.32
20.38,92.16
23.31,86.16
24.98,89.72
24.06,90.39
22.58,93.76
22.58,99.17
23.54,95
20.14,89.6
23.75,91.35
24.9,93.83
23.75,90.75
24.43,93.26
22.95,91.79
22.05,99.68
20.64,88.92
22.21,89.77
21.36,93.2
21.35,95.81
23.19,89.86
20.01,92.69
20.97,85.86
20.76,98.51
20.29,99.44
22,87.09
21.88,86.66
24.13,85.57
22.97,85.69
21.48,89.93
24.06,86.93
22.39,86.4
20.42,87.9
22.3,99.04
21.1,96.14
21.6,91.27
20.58,98.79
24.88,97.28
23.18,87.67
21.19,93.85
22.95,87.89
22.82,88.34
20.88,94.72
20.36,98.36
20.73,91.1
23.67,98.85
21.79,91.43
20.02,88.05
22.17,99.83
22.31,98.48
20.81,97.2
23.92,95.76
20.91,96.38
20.85,90.22
22.68,87.61
24.03,92.58
22.41,87.15
21.51,86.66
23.31,87.57
23.99,87.44
24.62,98.7
24.58,90.79
20.59,92.41
24.18,94.2
20.19,90.78
24.99,96.98
21.35,98.43
20.44,98.84
21.89,96.22
22.95,85.43
24.34,96.93
24.85,94.82
21.55,92.24
23.74,98.62
24.52,97.84
22.36,87.63
24.93,92.45
23.22,99.41
24.45,88.9
21.48,96.05
22.91,88.58
20.39,89.2
20.59,94.5
23.48,95.85
24.4,93.29
20.61,87.34
21.83,93.22
23.51,98.26
23.2,95.3
22.52,94.07
20.45,90.1
22.44,86.51
21.31,87.03
23.07,85.44
22.64,99.16
20.39,97.46
21.47,92.64
20.96,99.82
22.42,86.12
21.58,99.03
24.45,98.04
23.8,85.74
20.36,85.34
22.87,94.69
20.94,85.53
24.12,93.71
22.49,98.15
23.49,92.44
22.44,88.21
22,91.43
20.61,89.31
20.19,97.34
24.46,87.05
24.11,89.77
24.49,91.17
20.39,95.27
20.5,89.87
20.31,89.01
22.07,94.31
23.27,88.83
24.92,89.82
24.27,98.14
24.84,97.53
20.51,90.26
21.47,99.77
22.24,95.4
22.14,89.02
24.99,88.92
21.45,86.28
24.83,86.94
21.03,99.61
23.48,97.14
23.91,89.78
24.98,85.01
20.84,92.5
23.3,98.93
24.34,87.49
20.55,91.31
22.48,86.79
24.98,88.28
24.13,89.84
22.3,97.93
21.84,99.65
22.77,91.61
23.49,92.16
24.71,94.46
20.99,90.53
22.2,93.15
20.63,91
23.42,98.83
20.62,93.56
23.54,89.87
22.78,98.14
24.78,94.83
21.69,93.55
22.47,92.99
21.4,92.1
24.17,95.62
20.37,90.51
20.56,93.25
22.25,85.75
22.89,88.09
20.28,99.89
23.77,97.13
21.37,97.62
23.79,93.01
20.98,91.36
20.32,99.44
23.45,99.28
23.27,93.35
20.06,92.62
24.31,94.91
23.01,95.48
24.93,98.21
22.19,96.21
20.36,88.63
22.75,91.95
24.07,99.61
22.78,87.64
20.12,96.98
24.03,85.81
24.51,91.04
20.58,86.19
20.11,92.4
20.84,93.7
20.55,91.55
23.63,85.15
20.42,89.76
22.58,86.26
23.33,98.71
20.04,97.1
21.21,91.86
20.43,97.09
21.79,86.78
24.76,97.27
22.03,98.52
23.56,96.43
21.57,87.25
21.71,88.75
20.83,86.49
24.82,87.7
23.53,87.54
22.44,94.45
24.43,87.95
23.62,86.6
23.25,87.82
22.06,93.58
20.05,99.38
22.69,88.68
22.61,91.44
23.24,92.6
24.66,99.21
20.64,88.65
20.28,98.32
20,91.03
22.82,96.4
23.03,85.39
21.91,93.71
21.53,85.67
23.15,89.56
24.25,91.07
23.02,87.05
22.56,96.3
23.99,99.97
24.15,98.7
20.08,85.85
20.47,92.22
20.7,99.58
23.55,99.21
21.72,87.72
24.69,94.09
21.04,86.16
21.07,93.7
20.86,85.36
24.53,96.99
22.1,87.77
20.49,86.22
23.61,88.58
24.25,96.11
24.07,90.38
23.4,96.43
20.71,93.09
20.23,97.83
22.23,93.28
24.53,87.02
22.51,85.83
23.97,98.06
21.55,91.75
22.28,90.1
23.29,98.06
22.82,91.57
24.41,90.4
20.66,95.05
23.8,89.94
22.52,95.35
20.02,85.56
24.3,98.77
21.84,88.67
23.48,89.45
23.86,97.93
21.13,93.25
22.14,93.83
24.96,85.85
24.6,95.74
24.71,86.35
24.62,99.4
23.14,92.29
22.79,90.29
21.63,87.24
21.93,85.27
20.43,92.22
22.67,90.27
21.77,92.43
24.52,85.81
24.14,96.65
21.25,97.88
21.34,93.31
23.69,91.89
20.16,89.12
24.49,85.52
23.88,97.53
22.15,96.46
21.87,96.61
21,85.41
20.03,87.35
24.69,96.06
23.42,85.81
24.38,98.52
22.27,89.74
24.58,98.94
23.43,86.05
22.74,98.68
21.28,99.23
24.9,92.39
22.58,86.6
22.36,89.42
22.37,90.85
23.41,90.04
20.61,88.94
23.66,92.02
21.14,92.64
20.74,86.54
24.14,97.75
24.12,94.99
20.46,93.99
21.29,85.62
20.23,92.26
21.51,94.56
20.38,90.51
21.42,90.49
23,90.75
24,85.14
21.11,96.16
23.14,87.66
21.64,94.44
20.26,98.5
22.62,93.16
21.04,92.83
22.68,90.59
24.05,86.01
20.17,91.54
22.6,95.93
22.15,89.37
21.56,99.99
23.89,86.74
22.08,88.06
21.54,89.29
21.71,93.82
20.18,90.93
20.95,94.12
24.3,85.15
20.23,92.19
21.58,95.53
23.21,90.06
24.41,86.94
24.19,97.66
23.39,93.48
24.59,93.76
21.44,98.62
20.77,91.28
24.03,98.44
23.6,99.82
24.95,90.52
22.03,90.53
23.87,99.45
20.48,93.59
21.34,86.95
20.64,94.63
20.25,98.76
20.93,87.86
22.9,90.27
22.96,99.59
24.14,99.8
24.47,88.88
24.54,92.41
23.86,98.26
24.1,98.59
22.49,97.38
23.1,99.57
23.62,88.78
21.35,93.46
23.35,97.84
24.66,98.9
22.09,95.79
23.55,85.46
20.69,96.26
24.75,87
20.59,94.77
22.89,85.67
23.94,90.3
24.6,98.1
22.84,89.2
23.46,94.85
20.31,90.91
24.69,89.77
23.34,95.7
24.99,96.86
23.2,88.93
22.89,88.31
20.15,97.86
24.33,94.59
20.22,91.73
23.46,86.02
20.77,93.7
23.61,95.23
22.46,97.4
24.25,99.88
23.7,97.84
22.1,98.24
23.92,97.8
23.08,97.29
24.64,92.21
20.66,91.95
22.34,93.48
23.35,89.88
23.07,91.17
21.65,99.49
22.69,90.7
23.25,86.49
22.24,98.67
23.65,97.73
24.88,88.93
21.21,91.09
20.19,94.62
24.98,93.91
20.2,85.49
24.81,86.85
20.38,93.22
24.26,95.96
24.67,89.62
23.52,85.85
23.46,92.71
21.43,92.01
21.51,87.53
21.76,93.73
24.3,96.19
24.79,87.46
22.74,97.52
24.16,91.56
23.39,91.36
22.35,92.53
20.42,89.54
24.13,92.71
24.94,85.37
22.05,85.11
20.65,85.67
20.85,93.12
20.13,99.6
21.75,97.12
23.75,98.74
24.92,97.62
24.81,88.49
20.17,89.11
23.49,95.5
22.05,91.24
24.41,95.46
24.7,92.93
20.04,93.33
24.55,86.1
23.31,97.98
24.59,97
24.54,93.84
24.58,89.32
20.07,88.95
23.78,85.27
20.63,86.43
20.33,93.11
22.66,89.57
21.47,97.87
23.55,89.74
21.52,89.71
24.43,97.79
20.48,96.89
24.41,95.31
22.24,88.57
21.86,90.7
20.01,91.75
23.73,87.17
22.64,92.52
20.55,90.8
22.97,97.08
23.95,97.84
24.5,97.96
21.55,87.6
24.03,89.05
22.94,94.26
23.66,99
24.27,98.39
21.22,94.49
21.59,85.55
23.43,90.84
23.2,90.85
21.93,86.57
22.79,93.66
23.27,96.91
24.26,92.77
20.47,98.5
20.19,98.1
24.2,98.52
22.64,93.56
22.05,99.01
21.8,99.75
21.31,89.08
20.21,89.94
21.89,85.03
24.6,93.91
21.4,97.72
21.66,85.23
22.38,92.09
24.05,88.97
20.71,87.66
23,91.8
24.96,88.05
21.49,87.47
24.16,99.61
21.03,99.95
20.49,86.48
23.76,93
24.65,92.78
23.28,97.87
21.18,87.41
24.07,98.58
22.83,90.64
22.92,91.09
20.38,88.63
20.87,91.92
23.08,89.49
22.36,91.17
24.68,97.18
23.46,95.7
22.52,95.35
24.47,97.74
21.65,92.6
23.34,97.92
22.72,95.93
24.83,98.96
21.35,97.1
23.87,97.08
21.85,95.53
22.94,90.1
21.15,85.12
20.46,91.68
24.03,94.6
24.31,93.98
23.2,87.08
20.94,98.05
20.23,88.59
20.77,90.45
21.23,96.54
24.85,86.5
24.15,85.88
24.42,96.05
23.16,87.02
24.33,85.22
22.69,88.47
21.26,94.91
20.99,97.2
21.34,97.57
23.11,96.17
23.97,93.44
21.74,90.11
23.94,92.26
21.91,89.91
23.25,96.52
20.5,99.82
22.67,93.65
22.12,92.73
21.8,98.6
22.08,96.94
23.19,86.31
23.02,85.35
20.15,90.45
23.52,91.45
22.67,87.6
22.17,91.63
20.23,95.85
23.33,99.34
22.18,92.81
21.55,91.47
23.13,91.31
22.07,98.55
22.04,96.79
20.52,87.45
23.13,93.86
22.3,87.35
23.11,98.81
22.83,97.63
22.4,85.69
20.72,94.78
21.28,88.04
21.66,88.9
21.31,95.69
22.21,87.01
21.71,99.24
22.93,90.18
22.56,90.36
24.37,98.4
23.49,97.18
22.49,97.67
24.78,92.53
20.79,99.22
23.51,86.36
21.31,87.23
22.51,88.94
24.59,90.66
21.67,91.1
20.92,95.03
23.86,85.55
23.84,85.59
22.23,88.66
22.38,99.68
21.16,91.02
22.05,96.05
21.08,97.78
20.76,91.19
24.73,86.27
21.78,92.5
24.42,88.99
20.41,92.94
24.13,89.07
24.85,93.35
24.56,97.58
21.2,87.27
24.78,92.69
20.56,88.33
22.05,87.01
21.63,88.1
23.23,96.02
21.44,95.89
24.82,98.71
21.1,90.36
23.06,89.69
21.44,89.03
22.53,93.16
22.53,94.87
21.8,95.58
21.79,99.25
24.64,94.55
22.04,91.74
23.73,86.22
24.38,89.62
23.31,91.05
20.36,96.87
24.89,93.9
21.67,86.17
23.01,97.65
22.03,93.47
21.75,99.71
23.25,95.8
20.54,90.68
24.33,87.97
21.9,99.36
22.57,94.53
24.71,97.24
23.22,99.87
23.1,98.91
20.95,93.02
24.15,95.17
22.87,87.6
20.28,96.71
24.74,99.14
21.48,95.8
22.1,98.44
21.45,88.73
22.72,93.44
21.38,96.7
23.91,98.87
20.85,92.76
21.59,90.93
21.3,99.52
21.92,96.51
24.01,93.63
22.93,98.62
23.72,89.61
24.18,99.64
24.14,85.55
20.99,91.77
23.77,95.13
23.18,95.16
22.34,90.73
21.59,98.32
22.49,87.41
23.55,99.77
20.72,99.44
24.48,86.66
24.21,91.37
22.66,87.21
20.62,95.04
22.73,86.86
20.98,98.69
24.48,91.99
23.21,98.09
20.37,94.04
23.99,94.05
24.79,92.05
22.5,92.32
21.84,88.17
24.43,96.3
21.33,99.09
23.96,88.31
20.39,87.28
22.8,99.04
22.96,89.97
22.2,89.08
22.88,88.35
22.67,87.17
21.32,95.75
23.78,89.77
22.98,97.98
23.6,88.57
24.33,91.55
23.71,88.08
22.07,85.73
21.74,89.64
23.78,95.67
22.23,98.18
22.87,93.12
24.14,89.7
23.12,95.41
22.53,87.24
24.99,94.65
24.03,86.39
23.74,99.85
24.91,98.44
21.62,94.42
23.43,98.72
23.69,97.61
22.97,95.92
23.69,98.62
20.49,96.43
24.14,85.69
23.77,86.59
22.52,95.89
24.67,89
24.02,85.03
23.78,93.69
21.6,98.5
22.07,87.7
20.12,89.22
23.02,98.82
24.47,97.82
22.8,86.35
21.01,91.02
21.03,90.71
24.8,93.65
20.48,94.64
23.06,88
20.48,98.54
21.71,98.54
24.69,95.42
22.73,96.25
23.29,97.4
21.51,85.05
20.91,87.78
20.57,88.06
20.99,98.56
21.65,89.64
20.11,94.67
23.99,95.86
22.41,98.4
23.9,96.24
20.46,98.98
23.17,92.85
20.14,87.31
20.11,87.4
23.29,92.17
24.43,96.32
23.69,94.7
21.99,93.94
20.65,92.3
22.46,96.66
21.06,91.28
20.68,91.6
23.65,99.24
21.36,98.37
24.88,94.78
24.44,88.66
22.77,93.82
24.76,98.75
22.74,96.31
21.92,86.93
22.12,92.14
22.93,86.73
21.82,85.28
23.08,88.31
24.34,90.02
20.07,90.5
20.91,93.57
24.88,99.44
21.94,95.2
24.71,94.07
22.47,91.6
